"","AGE","WORKCLASS","FNLWGT","EDUCATION","EDUCATIONNUM","MARITALSTATUS","OCCUPATION","RELATIONSHIP","RACE","SEX","CAPITALGAIN","CAPITALLOSS","HOURSPERWEEK","NATIVECOUNTRY","ABOVE50K"
"9245",38," Private",179117," Assoc-acdm",12," Never-married"," Machine-op-inspct"," Not-in-family"," Black"," Female",10520,0,50," United-States",1
"11385",34," Private",98283," Prof-school",15," Never-married"," Tech-support"," Not-in-family"," Asian-Pac-Islander"," Male",0,1564,40," India",1
"20227",48," Private",159726," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,55," United-States",1
"28390",31," Local-gov",206297," HS-grad",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States",1
"23793",40," Federal-gov",75313," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7688,0,66," United-States",1
"14618",38," Private",172571," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1848,54," United-States",1
"1163",33," Private",114691," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,60," United-States",1
"18133",31," Self-emp-not-inc",108468," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,60," United-States",1
"14002",42," Private",325353," Assoc-acdm",12," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",7688,0,42," United-States",1
"19157",47," Private",98012," Masters",14," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",7688,0,40," United-States",1
"30218",55," Private",156430," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"8619",50," Federal-gov",172046," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"21041",30," Private",159187," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1902,55," United-States",1
"2331",53," Federal-gov",173093," Some-college",10," Married-civ-spouse"," Exec-managerial"," Wife"," Asian-Pac-Islander"," Female",0,1887,40," Philippines",1
"2182",34," Private",244147," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," ?",1
"11830",44," Local-gov",323790," Bachelors",13," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States",1
"9440",58," Private",222247," 10th",6," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,1887,40," United-States",1
"17568",38," Private",312271," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",1
"11810",45," Private",331643," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"26872",53," Private",48343," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,1902,40," United-States",1
"19808",48," Private",108557," Bachelors",13," Married-civ-spouse"," Tech-support"," Wife"," White"," Female",99999,0,40," United-States",1
"12705",41," Federal-gov",214838," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States",1
"31749",43," Private",341358," Assoc-voc",11," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",1
"12149",33," Private",34748," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,1887,20," United-States",1
"22395",36," Private",187999," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"30007",43," State-gov",24763," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1887,45," United-States",1
"24494",52," Private",400004," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"31682",43," Private",266324," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,1902,99," United-States",1
"22818",34," Private",177596," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,40," Puerto-Rico",1
"21189",46," Private",28419," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",99999,0,50," United-States",1
"22516",50," Private",164198," Assoc-acdm",12," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",15024,0,45," United-States",1
"8884",41," Self-emp-not-inc",200574," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1977,60," United-States",1
"22692",49," Private",139268," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",7298,0,40," United-States",1
"21051",29," Private",168138," Bachelors",13," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States",1
"1283",65," ?",36039," HS-grad",9," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,40," United-States",1
"1873",31," Private",157887," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,65," United-States",1
"8881",36," Private",193026," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",1
"9633",42," Private",154374," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2415,60," United-States",1
"30274",32," Private",156464," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1902,50," United-States",1
"12364",37," Local-gov",249392," Assoc-voc",11," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States",1
"11837",49," Federal-gov",586657," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,40," United-States",1
"26684",49," Private",340755," Masters",14," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",1
"26841",47," Self-emp-not-inc",61885," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",1
"10199",43," Private",34007," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"4113",38," State-gov",31352," Some-college",10," Divorced"," Protective-serv"," Unmarried"," Amer-Indian-Eskimo"," Female",0,0,40," United-States",1
"19616",63," Private",137843," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",7298,0,48," United-States",1
"25080",40," Private",192344," Bachelors",13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",1
"10791",40," Private",226585," Some-college",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,35," United-States",1
"28672",48," Private",148995," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"6193",38," Private",258888," Some-college",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,35," United-States",1
"25151",31," Private",240441," Masters",14," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,1564,40," United-States",1
"23971",42," Private",52781," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7688,0,40," United-States",1
"28806",63," Self-emp-inc",38472," Some-college",10," Widowed"," Sales"," Not-in-family"," White"," Female",14084,0,60," United-States",1
"10297",42," Private",340234," HS-grad",9," Married-civ-spouse"," Tech-support"," Husband"," Asian-Pac-Islander"," Male",15024,0,40," United-States",1
"2621",41," Federal-gov",263339," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",1
"28799",30," Self-emp-not-inc",116666," Masters",14," Divorced"," Prof-specialty"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,50," India",1
"30130",37," Federal-gov",45937," Assoc-acdm",12," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,40," United-States",1
"21280",47," Local-gov",183486," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,50," United-States",1
"23662",70," Private",141742," Assoc-voc",11," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",9386,0,50," United-States",1
"13955",41," Self-emp-not-inc",151990," Assoc-voc",11," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,15," United-States",1
"3498",35," Self-emp-not-inc",168475," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,60," United-States",1
"21422",47," Private",89146," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," Amer-Indian-Eskimo"," Male",0,0,40," United-States",1
"23275",41," Private",252986," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,48," United-States",1
"15335",35," Self-emp-not-inc",97277," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,65," United-States",1
"5330",45," Local-gov",37306," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States",1
"21415",40," Self-emp-inc",191429," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",15024,0,40," United-States",1
"8302",51," Private",311350," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"10861",38," Private",107302," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,60," United-States",1
"6575",41," Private",152629," Some-college",10," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,0,40," United-States",1
"562",54," Private",212960," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,35," United-States",1
"11930",44," Private",120277," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,38," United-States",1
"17761",37," Self-emp-not-inc",180150," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States",1
"21506",46," Local-gov",65535," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,48," United-States",1
"23614",44," Private",98211," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"29900",42," Federal-gov",460214," Some-college",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",1
"5050",32," Private",473133," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"10340",36," Private",135289," Bachelors",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,48," United-States",1
"4097",59," Private",67841," HS-grad",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States",1
"20200",25," Private",253267," Some-college",10," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,1902,36," United-States",1
"10525",26," Private",324854," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," United-States",1
"20528",55," ?",389479," Masters",14," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,50," United-States",1
"9590",45," State-gov",35969," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,60," United-States",1
"2168",45," Private",242391," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"20965",49," Local-gov",37353," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"24000",44," Self-emp-inc",120277," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",99999,0,45," United-States",1
"17486",38," Private",229700," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," Black"," Male",0,0,40," United-States",1
"17004",53," Local-gov",205005," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,60," United-States",1
"26749",26," Private",293690," Bachelors",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,58," United-States",1
"20611",90," Private",206667," Masters",14," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,40," United-States",1
"29872",40," Private",360884," Some-college",10," Never-married"," Tech-support"," Not-in-family"," White"," Female",0,0,50," United-States",1
"19488",29," Private",383745," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,1887,30," United-States",1
"15529",45," Self-emp-inc",121836," Some-college",10," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,40," ?",1
"30685",39," Private",33975," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",1
"15461",37," Private",241174," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,99," United-States",1
"20662",58," Self-emp-inc",89922," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",15024,0,40," United-States",1
"18893",32," Private",231413," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States",1
"29764",41," Private",199018," Prof-school",15," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"11617",52," Private",174767," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,45," United-States",1
"27596",59," ?",145574," Assoc-acdm",12," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,35," United-States",1
"14347",46," Local-gov",124071," Masters",14," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,65," United-States",1
"15605",50," Private",124963," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",99999,0,55," United-States",1
"14547",38," Local-gov",223237," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"32288",54," Local-gov",34832," Doctorate",16," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States",1
"19015",25," Private",122175," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States",1
"24632",48," State-gov",106377," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,65," United-States",1
"17499",59," Private",193335," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",1
"24181",50," Self-emp-not-inc",145419," Masters",14," Married-civ-spouse"," Sales"," Husband"," White"," Male",7688,0,45," United-States",1
"12715",47," State-gov",54887," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"16026",38," Self-emp-not-inc",93206," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,1902,65," United-States",1
